2024-03-11 22:15:58,100 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,100 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,101 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,120 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,120 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,121 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,121 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,141 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,142 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,142 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,142 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,164 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,165 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,165 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,165 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,189 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,190 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,190 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,190 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,215 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,216 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,216 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,216 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,237 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,238 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,238 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,238 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,259 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,259 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,259 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,259 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,279 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,280 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,280 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,280 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,300 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,300 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,300 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,300 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,319 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,320 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,320 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,320 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,340 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,340 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,340 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,341 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,360 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,360 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,361 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,361 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,381 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,383 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,383 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,383 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,403 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,403 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,403 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,404 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,424 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,425 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,425 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,425 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
